Age,Gender,Education,RaceEdu,County,Region,Party,Party_Detailed,Vote2024_Bucket,"Q1: The following survey seeks your opinion on political topics and is presented here on behalf of a third-party researcher. Any partisan views expressed should be attributed to the researcher, and not to the survey platform.",Q1_Registration,Q3: Which of the following election years did you vote in at least once?_2024 - Presidential Election,Q3: Which of the following election years did you vote in at least once?_2022 - Midterm Elections,Q3: Which of the following election years did you vote in at least once?_2020 - Presidential Election,Q3: Which of the following election years did you vote in at least once?_2018 - Midterm Elections,Q3: Which of the following election years did you vote in at least once?_2016 - Presidential Election,Q3: Which of the following election years did you vote in at least once?_2014 - Midterm Elections,Q3: Which of the following election years did you vote in at least once?_I voted in an election that occurred before the options above,Q3: Which of the following election years did you vote in at least once?_I did not vote in any of these elections / wasn't eligible to vote ,Q3_Motivation,Q4_PlanCertainty,Q5_OthersVoting,Q6_TopIssue,Q7_PoliticalOutlook,Q8_PrimaryParty,Q9_GOPGovPrimary,Q10_DEMGovPrimary,Q11_GovGeneral_R,Q12_GovGeneral_D,Q13_Recall2024,Q14_TrumpApprove,"Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Economy, Jobs & Cost of Living","Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Immigration & Border Security","Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Crime, Public Safety & Policing","Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Foreign Policy & National Security","Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Healthcare, Social Security & Medicare","Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Education, Housing & Family Issues","Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Energy, Climate & the Environment","Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Guns & Second Amendment Rights","Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Civil Rights, Personal Freedoms & Social Issues","Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Political Corruption, Lobbying & Money in Politics",Q16_DeSantisApprove,"Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Economy, Jobs & Cost of Living","Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Immigration & Border Security","Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Crime, Public Safety & Policing","Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Foreign Policy & National Security","Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Healthcare, Social Security & Medicare","Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Education, Housing & Family Issues","Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Energy, Climate & the Environment","Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Guns & Second Amendment Rights","Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Civil Rights, Personal Freedoms & Social Issues","Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Political Corruption, Lobbying & Money in Politics",Q18: Please rate the following policies in terms of your approval of them: Eliminate property taxes on homestead properties,Q18: Please rate the following policies in terms of your approval of them: Ban large investment firms from buying single-family homes,Q18: Please rate the following policies in terms of your approval of them: Increase competition in the insurance market,Q18: Please rate the following policies in terms of your approval of them: Remove homeless encampments using state resources,Q18: Please rate the following policies in terms of your approval of them: End H-1B visas and remove foreign workers from state government jobs,Q18: Please rate the following policies in terms of your approval of them: Raise tuition for foreign students at public universities,Q18: Please rate the following policies in terms of your approval of them: Oppose construction of AI data centers in Florida,Q18: Please rate the following policies in terms of your approval of them: Impose a 50% “sin tax” on OnlyFans creators,Q18: Please rate the following policies in terms of your approval of them: Mandate school uniforms in all public schools,Q18: Please rate the following policies in terms of your approval of them: Divest Florida government funds from Israeli bonds,Q18: Please rate the following policies in terms of your approval of them: Paid maternity leave for every mother in Florida,Q18: Please rate the following policies in terms of your approval of them: Public execution for individuals found guilty of crimes linked to the Epstein Files,Q18: Please rate the following policies in terms of your approval of them: Allow parents who withdraw their child from a public school to receive a state-funded education stipend that can be used for private school tuition or other approved educational expenses.,Q18: Please rate the following policies in terms of your approval of them: Raise taxes on out-of-state visitors or residents to offset costs for Floridians,Q18: Please rate the following policies in terms of your approval of them: Banning Palantir from government contracts in Florida,Q19_EpsteinApprove,Q20_DonaldsApprove,Q21_FishbackApprove,Q22_MyronGainesApprove,Q23_NickFuentesApprove,Q24_NewsSource,Q26_IsraelPACEffect
30-44,Female,Bachelor’s degree,"White, College (Non-hispanic)","Miami-Dade, FL (12086)",South Florida,Democrat,"Working-Class / Union Democrat (Unions, wages, worker protections)",Harris,,Yes,Selected,Selected,Selected,Selected,Selected,Not Selected,Not Selected,Not Selected,Extremely motivated,I know one but not the other,Most,"Economy, Jobs & Cost of Living","Working-Class / Union Democrat (Unions, wages, worker protections)",Florida Democratic Party,,David Jolly,"David Jolly, the Democrat","David Jolly, the Democrat","Kamala Harris, the Democrat",Somewhat disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,Strongly disapprove,Somewhat disapprove,Neutral / no opinion,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,Strongly disapprove,Neutral / no opinion,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Somewhat disapprove,Neutral / no opinion,Neutral / no opinion,Strongly disapprove,Strongly disapprove,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Somewhat approve,Strongly approve,Neutral / no opinion,Somewhat approve,Somewhat disapprove,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Somewhat disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Somewhat disapprove,Local TV news,Somewhat less likely
45-64,Male,High school or less,"White, Non College (Non-hispanic)","Broward, FL (12011)",South Florida,Independent,None of these / No clear political preference,Harris,,Yes,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Not Selected,Extremely motivated,"Yes, I know both how and where",All or nearly all,"Political Corruption, Lobbying & Money in Politics",None of these / No clear political preference,Florida Democratic Party,,Not sure / undecided,Not sure / undecided,Not sure / undecided,"Kamala Harris, the Democrat",Strongly disapprove,Somewhat disapprove,Somewhat approve,Strongly disapprove,Somewhat approve,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly approve,Neutral / no opinion,Strongly approve,Somewhat approve,Neutral / no opinion,Somewhat approve,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,NBC News,No difference / no opinion
45-64,Female,Some college/Associate's degree,"White, Non College (Non-hispanic)","Pinellas, FL (12103)",Tampa Bay / Southwest,Independent,"Moderate Independent / Centrist (Issue-by-issue, ticket-splitting voter)",Harris,,Yes,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Not Selected,Extremely motivated,I know one but not the other,All or nearly all,"Political Corruption, Lobbying & Money in Politics","Moderate Independent / Centrist (Issue-by-issue, ticket-splitting voter)",Florida Democratic Party,,Not sure / undecided,"David Jolly, the Democrat","David Jolly, the Democrat","Kamala Harris, the Democrat",Strongly disapprove,Somewhat disapprove,Strongly disapprove,Somewhat disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly approve,Strongly approve,Somewhat approve,Somewhat disapprove,Somewhat approve,Somewhat approve,Somewhat disapprove,Somewhat approve,Somewhat approve,Strongly approve,Strongly disapprove,Strongly disapprove,Somewhat approve,Somewhat approve,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Strongly disapprove,New York Times,Somewhat less likely
65+,Male,High school or less,Hispanic (Any Race),"Polk, FL (12105)",Central Florida,Republican,"Populist / Working-Class Republican (Jobs, wages, Social Security, cultural conservatism)",Trump,,Yes,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Not Selected,Extremely motivated,"Yes, I know both how and where",All or nearly all,"Crime, Public Safety & Policing","Populist / Working-Class Republican (Jobs, wages, Social Security, cultural conservatism)",Republican Party Of Florida,Not sure / undecided,,Not sure / undecided,Not sure / undecided,"Donald Trump, the Republican",Somewhat approve,Neutral / no opinion,Strongly approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Strongly approve,Neutral / no opinion,Strongly approve,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Somewhat disapprove,Somewhat approve,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Somewhat disapprove,Neutral / no opinion,Somewhat disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Fox News,No difference / no opinion
30-44,Female,Some college/Associate's degree,"White, Non College (Non-hispanic)","Broward, FL (12011)",South Florida,Republican,"America First Republican (Borders, national sovereignty, trade, anti-establishment)",,,Yes,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Very motivated,"Yes, I know both how and where",All or nearly all,Guns & Second Amendment Rights,"America First Republican (Borders, national sovereignty, trade, anti-establishment)",Republican Party Of Florida,Not sure / undecided,,Not sure / undecided,Not sure / undecided,,Neutral / no opinion,Neutral / no opinion,Strongly approve,Neutral / no opinion,Strongly approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Strongly approve,Neutral / no opinion,Somewhat disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Strongly disapprove,Neutral / no opinion,Somewhat disapprove,Neutral / no opinion,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,YouTube,Somewhat less likely
65+,Female,Bachelor’s degree,"White, College (Non-hispanic)","Polk, FL (12105)",Central Florida,Republican,"Populist / Working-Class Republican (Jobs, wages, Social Security, cultural conservatism)",Trump,,Yes,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Not Selected,Extremely motivated,"Yes, I know both how and where",All or nearly all,"Political Corruption, Lobbying & Money in Politics","Populist / Working-Class Republican (Jobs, wages, Social Security, cultural conservatism)",Republican Party Of Florida,Not sure / undecided,,Not sure / undecided,Not sure / undecided,"Donald Trump, the Republican",Somewhat approve,Neutral / no opinion,Strongly approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Strongly approve,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Somewhat disapprove,Somewhat approve,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Somewhat disapprove,Neutral / no opinion,Somewhat disapprove,Strongly disapprove,Somewhat disapprove,Somewhat disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Fox News,No difference / no opinion
45-64,Male,Some college/Associate's degree,Hispanic (Any Race),"Pinellas, FL (12103)",Tampa Bay / Southwest,Democrat,"Lean Democratic Independent (Independent, usually votes Democratic)",Harris,,Yes,Selected,Selected,Selected,Selected,Selected,Not Selected,Not Selected,Not Selected,Extremely motivated,"Yes, I know both how and where",All or nearly all,"Political Corruption, Lobbying & Money in Politics","Lean Democratic Independent (Independent, usually votes Democratic)",Florida Democratic Party,,Not sure / undecided,"David Jolly, the Democrat","David Jolly, the Democrat","Kamala Harris, the Democrat",Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly approve,Strongly approve,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly approve,Strongly disapprove,Strongly disapprove,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Strongly disapprove,YouTube,Much less likely
30-44,Male,Bachelor’s degree,"White, College (Non-hispanic)","Pinellas, FL (12103)",Tampa Bay / Southwest,Republican,"Suburban / Professional Republican (Taxes, economic stability, socially moderate)",Harris,,Yes,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Not Selected,Extremely motivated,"Yes, I know both how and where",Most,"Energy, Climate & the Environment","Suburban / Professional Republican (Taxes, economic stability, socially moderate)",Florida Democratic Party,,David Jolly,"David Jolly, the Democrat","David Jolly, the Democrat","Kamala Harris, the Democrat",Strongly disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Somewhat disapprove,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat disapprove,Somewhat approve,Strongly approve,Strongly disapprove,Strongly approve,Somewhat approve,Somewhat approve,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,YouTube,Somewhat more likely
65+,Female,Some college/Associate's degree,"White, Non College (Non-hispanic)","Palm Beach, FL (12099)",South Florida,Independent,"Moderate Independent / Centrist (Issue-by-issue, ticket-splitting voter)",Trump,,Yes,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Very motivated,"Yes, I know both how and where",Most,"Crime, Public Safety & Policing","Moderate Independent / Centrist (Issue-by-issue, ticket-splitting voter)",Republican Party Of Florida,Not sure / undecided,,Not sure / undecided,Not sure / undecided,"Donald Trump, the Republican",Somewhat approve,Neutral / no opinion,Somewhat approve,Somewhat approve,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Somewhat approve,Somewhat approve,Neutral / no opinion,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Strongly approve,Neutral / no opinion,Strongly approve,Neutral / no opinion,Strongly approve,Strongly approve,Neutral / no opinion,Neutral / no opinion,Strongly approve,Neutral / no opinion,Strongly approve,Neutral / no opinion,Neutral / no opinion,Strongly approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Local TV news,No difference / no opinion
45-64,Male,Bachelor’s degree,"White, College (Non-hispanic)","Orange, FL (12095)",Central Florida,Independent,"Moderate Independent / Centrist (Issue-by-issue, ticket-splitting voter)",Harris,,Yes,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Very motivated,"Yes, I know both how and where",All or nearly all,"Political Corruption, Lobbying & Money in Politics","Moderate Independent / Centrist (Issue-by-issue, ticket-splitting voter)",Neither,,,"David Jolly, the Democrat","David Jolly, the Democrat","Kamala Harris, the Democrat",Strongly disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,Somewhat approve,Strongly disapprove,Somewhat disapprove,Somewhat disapprove,Somewhat approve,Somewhat approve,Strongly approve,Somewhat approve,Neutral / no opinion,Somewhat approve,Somewhat disapprove,Somewhat approve,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Somewhat disapprove,Somewhat disapprove,Somewhat approve,Neutral / no opinion,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Local TV news,No difference / no opinion
65+,Male,Some college/Associate's degree,Black/African American,"Brevard, FL (12009)",Central Florida,Republican,"Populist / Working-Class Republican (Jobs, wages, Social Security, cultural conservatism)",Trump,,Yes,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Not Selected,Extremely motivated,"Yes, I know both how and where",A few,"Economy, Jobs & Cost of Living","Populist / Working-Class Republican (Jobs, wages, Social Security, cultural conservatism)",Republican Party Of Florida,Byron Donalds,,"Byron Donalds, the Republican","James Fishback, the Republican","Donald Trump, the Republican",Somewhat approve,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Strongly approve,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Somewhat disapprove,Strongly approve,Strongly approve,Somewhat disapprove,Somewhat approve,Strongly approve,Somewhat disapprove,Strongly disapprove,Strongly approve,Somewhat approve,Somewhat approve,Somewhat approve,Strongly approve,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Local TV news,No difference / no opinion
45-64,Female,Some college/Associate's degree,"White, Non College (Non-hispanic)","Lake, FL (12069)",Central Florida,Democrat,"Working-Class / Union Democrat (Unions, wages, worker protections)",Harris,,Yes,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Not Selected,Somewhat motivated,"Yes, I know both how and where",Most,"Economy, Jobs & Cost of Living","Working-Class / Union Democrat (Unions, wages, worker protections)",Florida Democratic Party,,Jerry Demings,"David Jolly, the Democrat","David Jolly, the Democrat","Kamala Harris, the Democrat",Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Strongly approve,Somewhat approve,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Somewhat approve,Somewhat disapprove,Strongly disapprove,Somewhat approve,Strongly approve,Somewhat disapprove,Somewhat approve,Somewhat disapprove,Strongly approve,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,CBS News,Somewhat more likely
30-44,Male,Postgraduate degree,Black/African American,"Broward, FL (12011)",South Florida,Republican,"America First Republican (Borders, national sovereignty, trade, anti-establishment)",Trump,,Yes,Selected,Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Very motivated,"Yes, I know both how and where",Most,"Education, Housing & Family Issues","America First Republican (Borders, national sovereignty, trade, anti-establishment)",Florida Democratic Party,,Jerry Demings,"David Jolly, the Democrat","David Jolly, the Democrat","Donald Trump, the Republican",Somewhat approve,Strongly approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Strongly approve,Somewhat approve,Somewhat approve,Somewhat approve,Strongly approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Strongly approve,Somewhat approve,Strongly approve,Somewhat approve,Somewhat approve,Somewhat approve,TikTok,Somewhat more likely
30-44,Female,Bachelor’s degree,"White, College (Non-hispanic)","Hillsborough, FL (12057)",Tampa Bay / Southwest,Republican,"Libertarian-Oriented Republican (Small government, low taxes, personal freedom)",Trump,,Yes,Selected,Not Selected,Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Somewhat motivated,"Not yet, but I plan to figure it out",A few,"Energy, Climate & the Environment","Libertarian-Oriented Republican (Small government, low taxes, personal freedom)",Neither,,,Not sure / undecided,"James Fishback, the Republican","Donald Trump, the Republican",Strongly approve,Somewhat approve,Somewhat approve,Strongly approve,Somewhat disapprove,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Strongly approve,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Somewhat disapprove,Somewhat disapprove,Strongly approve,Somewhat approve,Somewhat disapprove,Strongly approve,Strongly approve,Somewhat approve,Somewhat approve,Somewhat disapprove,Strongly approve,Strongly disapprove,Strongly approve,Somewhat approve,Strongly approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,CBS News,Much more likely
